LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_rms,L_chi2dof,L_chi2dofR,Lmean_rms,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Z_rms,Zchi2dof,Zchi2dofR,Zmean_rms,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
21574229,0.531469,0.531472,0.53147,1.000006,373,0.0567249560728238,0.8,0.8,0.0570833594565999,0.9,0.8,16.19,1.01,46,0.0280021258555372,2.5,1.3,0.0221757831550724,2.6,1.0,16.29,0.77,1.8816,1.9422,16.5057,0.1155,13.7098,0.9408,0.9606,50.5306,0.1368,6.8868,0.24,1e-05,Z,,,
21744543,0.715455,0.715446,0.71545,0.999987,466,0.11647124408813,0.7,0.7,0.1174354182702682,0.7,0.8,16.65,0.61,42,0.0352075340034375,0.7,0.9,0.0393875938225509,0.8,1.0,16.63,0.51,1.3977,1.4316,29.4898,0.0786,15.2555,1.3977,1.4021,227.2727,0.088,6.7427,0.1,1e-05,Z,,,
21825990,0.15896,0.158962,0.158961,1.000013,591,0.0922231209236309,0.9,0.9,0.1031032151931199,1.1,0.9,16.14,0.51,43,0.0285453884231988,1.8,1.0,0.0281764869383564,0.9,1.0,15.9,0.5,6.2909,6.3248,29.5203,0.0189,45.7065,1.4241,1.4294,185.8736,0.1174,10.9938,0.01,1e-05,Z,,,
21847613,0.696094,0.34805,0.522072,0.500004,456,0.1641346379567406,1.2,1.0,0.6297361417212897,5.6,2.4,16.21,0.37,72,0.0940310876967792,2.3,1.5,0.1828123430306975,12.2,2.7,16.22,0.25,1.4366,1.4535,59.0493,0.0641,17.8654,1.4366,1.4671,32.7439,0.0672,6.5816,0.12,0.66666,L,,,
21874209,0.611295,0.611286,0.61129,0.999985,593,0.1208120227730747,17.9,2.5,0.1221338719033477,18.1,2.5,15.12,0.59,44,0.0565840792102136,9.3,3.2,0.0545508107654506,9.4,3.1,14.96,0.68,1.6359,1.6698,29.4985,0.0793,16.2134,0.818,0.8364,54.1565,0.1554,7.9206,0.09,1e-05,Z,,,
21947560,0.480496,0.480497,0.480496,1.000002,322,0.0778603444944146,12.7,2.5,0.0778603444944146,12.7,2.5,14.89,0.76,60,0.0457259171211426,25.5,2.9,0.0478323793163095,25.0,3.0,14.83,0.77,2.0812,2.119,26.4306,0.0325,6.8567,1.0786,1.1179,25.4647,0.0583,5.8731,0.01,0.0,,Z,8.0,period
21948290,0.511127,0.511115,0.511121,0.999977,354,0.101148769220036,11.9,2.3,0.1119008178967836,14.5,2.2,15.39,0.76,57,0.063604733045984,12.5,2.5,0.0538162015523858,16.1,2.1,15.41,0.64,1.9565,1.9796,43.2339,0.0612,8.8706,0.6522,0.6631,91.617,0.0881,4.7054,0.12,2e-05,L,,,
21948919,0.584462,0.584462,0.584462,1.0,396,0.0626117179264296,4.7,1.8,0.0626117179264296,4.7,1.8,14.9,0.59,47,0.0355638560511535,3.8,1.6,0.0355638560511535,3.8,1.6,14.86,0.52,1.711,1.7138,357.7818,0.0661,14.2209,1.711,1.7154,225.9887,0.0599,6.7273,0.07,0.0,Z,,,
21966412,0.684606,0.684615,0.68461,1.000013,289,0.098184344134034,1.0,0.7,0.0970224549246482,1.0,0.7,15.97,0.35,60,0.0362945119912625,1.1,0.9,0.0362461259696481,1.1,0.8,15.86,0.3,1.4607,1.4887,35.6633,0.054,10.4036,1.4607,1.4822,46.3929,0.0347,6.5404,0.05,1e-05,L,,,
22021458,1.413543,0.366433,0.889988,0.25923,305,0.1141553675045781,2.0,1.1,0.39688525413093,3.6,1.2,15.4,0.27,83,0.3117889662832587,0.7,0.7,0.5162585700132509,0.9,0.8,15.23,0.03,0.7074,0.7113,259.4034,0.0174,8.4893,2.729,2.8412,8.9131,0.0104,4.4381,0.24,1.17654,,,6.0,period
2202528,0.786581,0.393274,0.589927,0.499979,294,0.338749964258963,11.3,2.8,0.8964777832412509,19.0,4.8,15.47,0.27,132,0.0939245679767172,3.4,1.8,0.8476555996801431,43.5,8.2,15.43,0.28,1.2713,1.2754,244.4988,0.0432,6.5468,2.5427,2.547,230.1496,0.0152,7.7933,0.01,0.6667,,L,6.0,period
22034371,0.530768,0.530754,0.530761,0.999974,268,0.0648060291772126,3.5,1.3,0.0705993767654539,4.3,1.3,15.6,1.03,81,0.0279602286809958,2.2,1.1,0.0288660520737974,3.2,1.2,15.72,0.74,1.8841,1.9001,62.383,0.0866,8.1233,1.8841,1.9434,16.8577,0.0495,10.7271,0.29,3e-05,L,,,
22244513,0.604149,0.604077,0.604113,0.999881,330,0.1851508737953517,9.2,2.5,0.2266084663182625,16.4,3.0,15.54,0.45,56,0.1066381182689034,16.2,3.6,0.1311055618622231,19.0,4.1,15.47,0.42,1.6552,1.6951,25.0627,0.0391,8.1595,1.6553,1.6587,302.5719,0.0394,5.3408,0.03,0.00012,,Z,10.0,period
22571231,0.612483,0.612486,0.612484,1.000005,500,0.0570447476197028,1.2,1.0,0.0564461611874851,1.2,1.0,15.56,0.64,47,0.0336568906727095,1.3,1.1,0.0314808434925599,1.2,1.1,15.54,0.51,1.6327,1.6692,27.3673,0.0759,16.5295,0.6301,0.6516,46.6309,0.119,6.73,0.13,0.0,Z,,,
22587948,0.166242,0.51348,0.339861,3.08875,393,0.2493332026921573,1.6,0.9,0.9991789927039956,3.2,1.9,15.92,0.16,56,0.2633002662183151,0.9,0.7,0.4301038998938636,1.0,1.0,15.97,0.03,6.0153,6.0519,27.3,0.0034,19.379,1.0031,1.0082,197.2387,0.0572,5.2974,0.13,1.02171,Z,,,
22592060,1.862633,0.620874,1.241754,0.333331,355,0.1891423275601894,4.8,1.7,0.1875226596458976,5.4,1.5,16.13,0.47,55,0.1542937077656958,8.3,3.1,0.128183954525307,8.6,2.6,16.12,0.28,0.5369,0.5481,88.7705,0.1587,8.1781,1.6107,1.6836,13.7146,0.0415,3.7686,0.19,1.0,L,,,
22639551,0.661227,0.661226,0.661226,0.999998,298,0.0479571347987086,4.9,2.0,0.0491003498117515,5.0,2.0,14.24,0.56,59,0.0262570300632064,1.8,1.0,0.0262570300632064,1.8,1.0,14.23,0.46,1.5123,1.5315,52.233,0.0721,9.345,1.5123,1.5341,45.9453,0.0535,8.2258,0.1,0.0,Z,,,
22708283,0.547343,0.820968,0.684156,1.499915,258,0.1429741587404498,6.0,2.2,0.5434210918004374,25.7,5.1,15.05,0.34,82,0.2330418555201061,8.8,3.2,0.7140866012871455,23.6,6.0,15.11,0.2,1.827,1.8609,29.4985,0.0762,13.7734,1.218,1.2349,59.4884,0.026,7.4509,0.14,0.39995,,Z,7.0,period
2276533,0.586232,0.586234,0.586233,1.000003,322,0.0841959452733917,1.0,0.9,0.0855243408471698,1.0,0.9,15.8,0.64,51,0.0251853561025816,1.5,0.9,0.0286999429542926,1.6,1.0,15.8,0.53,1.7058,1.7736,14.7514,0.1174,10.1631,0.8528,0.8637,91.9118,0.0631,5.4908,0.11,0.0,Z,,,
22828215,0.574536,0.574535,0.574536,0.999998,585,0.0415917265429262,12.5,1.5,0.0415917265429262,12.5,1.5,14.69,0.72,45,0.0316466845160696,5.9,1.4,0.0307197417490254,5.8,1.4,14.65,0.6,1.7405,1.7744,29.5377,0.0607,14.6199,1.7405,1.7454,207.0393,0.0586,7.0326,0.12,0.0,Z,,,
22922490,0.456484,0.338908,0.397696,0.742431,263,0.2952368863530681,3.1,1.7,0.8907974701108263,6.7,2.4,16.33,0.4,55,0.2342040259370134,27.1,4.3,0.3807383310440692,41.0,6.6,16.42,0.29,2.1907,2.2846,10.644,0.031,8.7434,0.474,0.4839,101.4199,0.0807,4.9561,0.11,0.29564,,Z,7.0,period
22969930,0.191274,0.191274,0.191274,1.0,284,0.1414323085548548,63.3,7.1,0.1414323085548548,63.3,7.1,14.21,0.55,60,0.0491584696108477,11.0,2.5,0.0491584696108477,11.0,2.5,14.0,0.66,5.2281,5.2987,14.1703,0.0071,13.2119,1.7427,1.765,44.7828,0.0277,5.7935,0.11,0.0,,L,6.0,amp
23032545,0.480424,0.480431,0.480428,1.000015,302,0.1064485931643865,20.2,3.0,0.1002190798390223,21.2,3.0,14.93,0.84,81,0.0751514636954446,26.5,3.5,0.0850299998141191,28.0,3.9,14.9,0.72,2.0815,2.1492,14.7656,0.0493,9.108,2.0814,2.0842,353.9823,0.0248,10.3708,0.12,1e-05,,Z,9.0,amp
23184879,0.75264,0.376319,0.56448,0.499999,539,0.2175959287821711,32.6,4.9,0.9268839406146148,85.8,8.9,14.94,0.45,51,0.1887279870771925,37.1,5.2,0.3022176841967705,101.4,8.7,15.01,0.31,1.3287,1.3456,59.1017,0.0383,10.4025,1.3286,1.3382,104.4932,0.0578,5.009,0.14,0.66667,Z,,,
23202141,0.16296,0.325926,0.244443,2.000037,538,0.1996311621352985,20.4,4.1,2.6904379718906823,76.7,9.5,14.61,0.25,52,0.082204861965241,3.8,2.0,0.4287724286627739,58.8,7.4,14.4,0.27,6.1365,6.1704,29.5159,0.0129,38.6455,1.7112,1.7764,15.3516,0.0432,5.7225,0.02,0.66668,,L,6.0,period
23223856,0.586642,0.586647,0.586644,1.000009,266,0.0994184551914047,22.7,3.4,0.0961828069675881,22.3,3.4,14.87,0.64,59,0.0682330612807421,39.3,3.1,0.0672720759554367,41.1,3.0,14.92,0.55,1.7046,1.7113,149.5886,0.0452,6.9438,1.7044,1.7416,26.8745,0.0449,6.7494,0.09,1e-05,,Z,9.0,amp
23353934,1.590131,0.379993,0.985062,0.23897,285,0.1956336345212544,1.2,1.1,0.7407652246481229,4.4,2.2,16.19,0.37,83,0.1054790007698925,3.3,1.9,0.9440757933203268,39.6,8.5,16.31,0.29,0.6289,0.6428,72.0461,0.1361,6.207,2.6316,2.654,44.6429,0.0173,8.6757,0.08,1.22849,L,,,
23363752,0.548322,0.274162,0.411242,0.500002,317,0.0948438384586357,34.6,2.9,0.5316792821985016,141.4,11.2,14.16,0.36,73,0.0799155822190582,1.8,1.5,0.6726098491382044,33.4,7.8,14.2,0.27,1.8237,1.859,28.3607,0.0527,13.018,1.2158,1.2221,158.1028,0.0342,7.485,0.09,0.66666,,L,7.0,period
23375937,0.950459,0.616816,0.783638,0.648966,309,0.331430172162322,4.7,2.0,0.5194216966563636,6.8,2.5,16.26,0.46,91,0.209937922447204,12.9,3.3,1.0213177515043432,31.3,6.9,16.27,0.28,1.0521,1.0521,0.0,0.1338,3.7869,1.6209,1.6378,59.1716,0.0138,5.8636,0.18,0.42576,,Z,8.0,period
23378473,0.577873,0.36586,0.471866,0.633115,305,0.1546097139615729,5.0,1.5,0.5659110640466176,11.4,2.6,15.8,0.51,88,0.2305767363110889,35.9,5.2,0.6358461069047419,65.6,7.9,15.9,0.32,1.7305,1.7983,14.7417,0.0401,8.0958,2.7336,2.7645,32.352,0.0207,14.5723,0.19,0.44931,,Z,9.0,period
2340795,0.598238,0.598239,0.598238,1.000002,477,0.0867646723202369,0.6,0.7,0.0867646723202369,0.6,0.7,16.43,0.57,45,0.0423829345424259,0.9,1.1,0.0413748200231089,0.9,1.1,16.42,0.44,1.6716,1.7055,29.4985,0.0424,10.8368,0.6692,0.6725,295.858,0.1857,5.8698,0.13,0.0,Z,,,
23465924,0.571154,0.571171,0.571162,1.00003,531,0.0535757082296102,1.0,0.8,0.0545821050140135,1.4,0.8,16.11,1.14,46,0.0267806424581945,1.4,1.2,0.0250261342322909,1.3,1.2,16.26,0.82,1.7508,1.7847,29.5377,0.098,14.7716,1.7507,1.7786,35.9583,0.0614,5.9219,0.32,3e-05,Z,,,
23500879,0.354834,0.523422,0.439128,1.475118,455,0.2223301078297309,2.6,1.6,1.062449511180696,9.3,3.2,15.95,0.31,46,0.1232581067051118,10.2,2.9,0.3722095793515593,35.9,7.4,16.02,0.31,2.8182,2.8521,29.5552,0.022,16.8259,1.0009,1.0433,23.6211,0.062,3.6878,0.0,0.38392,,Z,6.0,period
23509389,0.836162,0.278695,0.557428,0.333303,453,0.2775215985331981,1.3,1.2,0.3288089430408111,1.7,1.4,16.36,0.27,45,0.1280907087345741,2.7,2.0,0.1861764573343427,5.5,2.3,16.41,0.23,1.1959,1.2072,88.4956,0.0549,21.0161,3.5882,3.7541,6.0297,0.0344,4.6661,0.04,1.00007,L,,,
23510796,0.657099,0.328549,0.492824,0.499999,484,0.0777265229180843,2.1,1.3,1.202100648709454,28.0,6.0,15.2,0.35,47,0.060301777710484,1.5,1.4,0.5901824256766858,64.2,9.7,15.23,0.26,1.5218,1.5388,58.9275,0.0694,21.9812,3.0437,3.0628,52.3013,0.0589,12.1007,0.09,0.66667,Z,,,
23537879,0.31717,0.317171,0.31717,1.000003,549,0.1231556841027479,1.0,0.9,0.1231556841027479,1.0,0.9,16.37,0.49,52,0.0351228751845531,0.9,0.7,0.0310156605464567,0.9,0.7,16.44,0.35,3.1529,3.1868,29.4898,0.0416,20.9891,1.051,1.0763,39.4322,0.0738,8.4462,0.14,0.0,Z,,,
23541336,0.161579,0.161577,0.161578,0.999988,541,0.1503704226467562,1.6,1.0,0.1720732299470083,1.8,1.1,16.02,0.29,51,0.0507861726433677,1.7,1.1,0.0610023376898672,2.3,1.3,15.88,0.27,6.1889,6.2228,29.4942,0.0128,35.8181,1.3955,1.4086,76.1905,0.0628,6.7737,0.02,1e-05,Z,,,
23580243,0.476227,0.463876,0.470052,0.974065,342,0.1927108055229958,9.1,1.5,1.170230881406176,15.4,3.5,15.46,0.21,59,0.5874933483482455,1.0,0.8,0.4345871163878078,0.8,0.8,15.34,0.02,2.0998,2.1484,20.6016,0.0116,10.2308,1.0027,1.0402,26.7094,0.0467,6.0016,0.19,0.02628,,,6.0,period
23596342,0.602841,0.602846,0.602844,1.000008,286,0.1854622115000041,1.8,1.2,0.193693309177123,1.9,1.2,16.28,0.41,59,0.0672132083246108,3.5,1.7,0.0678472851851234,3.5,1.6,16.3,0.38,1.6588,1.6762,57.5209,0.0517,8.2285,1.6588,1.6632,225.7336,0.0439,6.4639,0.03,1e-05,L,,,
23603002,0.841299,0.84126,0.84128,0.999954,315,0.0735775498334014,3.9,1.3,0.1102999716241663,5.2,1.7,15.32,0.44,59,0.0446938578079763,2.5,1.4,0.060060523364053,4.7,1.9,15.35,0.34,1.1886,1.2069,54.7196,0.1016,12.3386,2.3775,2.4366,16.9133,0.0206,5.8315,0.1,5e-05,L,,,
23604060,0.469075,0.469102,0.469088,1.000058,344,0.1175224803922424,22.4,3.6,0.1144192149093153,26.7,3.7,14.77,0.78,59,0.0944032026501384,61.0,6.4,0.0822587529974707,77.8,5.4,14.77,0.72,2.1319,2.2313,10.0528,0.0447,5.6299,2.1317,2.1974,15.2207,0.058,8.6861,0.06,6e-05,,Z,8.0,period
23624228,0.364453,0.364454,0.364454,1.000003,295,0.2169223197277907,23.2,3.8,0.2072889315808127,23.2,3.7,15.03,0.32,75,0.1700219066715441,23.2,4.8,0.1700219066715441,23.2,4.8,14.95,0.38,2.7438,2.8143,14.1854,0.0153,6.6595,0.9999,1.0373,26.7237,0.0602,5.3487,0.06,0.0,,Z,6.0,amp
23713423,0.474515,0.352641,0.413578,0.743161,294,0.3253351311097247,7.8,2.7,0.6846097577451477,18.5,4.2,15.78,0.37,88,0.1671973984335323,23.8,4.1,0.4991658272809099,55.2,6.4,15.79,0.33,2.1074,2.1772,14.3266,0.0464,8.5847,2.8358,2.8745,25.8198,0.0165,7.4634,0.04,0.29468,,Z,12.0,period
23837913,0.915636,1.831314,1.373475,2.000046,549,0.1564819547446498,1.4,0.9,0.4054054927325188,2.4,1.1,16.46,0.37,52,0.0569858196800131,6.7,1.9,0.1418448030841861,31.1,2.5,16.97,0.67,1.0921,1.1382,21.7155,0.0116,9.041,0.5461,0.5531,141.6431,0.0389,4.406,0.3,0.66669,,,6.0,period
23876082,0.589794,0.589802,0.589798,1.000014,476,0.0665177523417906,1.1,0.9,0.0701976779426149,1.1,1.0,15.87,0.67,51,0.0214338189052815,0.7,0.7,0.0239187943516531,0.7,0.8,15.88,0.51,1.6955,1.7294,29.5029,0.0518,14.2731,1.0025,1.0089,155.7632,0.0904,5.2904,0.16,1e-05,Z,,,
23924859,0.149193,0.298375,0.223784,1.999926,344,0.3111376685695529,14.4,4.2,1.288497007583671,39.6,5.7,14.96,0.25,60,0.0781304047511024,1.2,1.3,0.4048108945383616,20.9,4.0,14.61,0.29,6.7027,6.7393,27.3635,0.0065,27.321,1.0001,1.0406,24.6914,0.0525,3.0231,0.04,0.66663,,L,6.0,period
23968149,0.378463,0.609907,0.494185,1.611537,359,0.2367020702678021,9.2,2.5,0.8069985743279889,19.1,3.4,15.81,0.45,58,0.1784056942293012,20.2,4.3,0.4038708569390971,57.2,8.2,15.9,0.31,2.6423,2.6592,59.2066,0.0206,8.0442,1.6396,1.6425,349.6503,0.0783,10.1497,0.14,0.46833,,Z,13.0,period
2397296,0.488814,0.328032,0.408423,0.671077,522,0.1369747040397737,3.2,1.2,0.9406356286287832,18.7,3.7,16.17,0.65,43,0.0821909534611851,26.4,3.0,0.3407370392846567,99.2,9.7,16.15,0.65,2.0458,2.0796,29.5421,0.0595,14.0709,3.0485,3.0773,34.6801,0.0554,7.4663,0.0,0.39367,,Z,6.0,period
24010683,0.588512,0.588509,0.58851,0.999995,569,0.0978621153477114,1.1,0.9,0.096835321208024,1.1,0.9,16.16,0.58,43,0.0301096781191813,1.0,0.9,0.0304489077918233,1.0,0.9,16.09,0.47,1.6992,1.733,29.5552,0.0703,15.6208,1.6992,1.7025,301.2048,0.0706,6.5798,0.11,1e-05,Z,,,
24020106,0.542397,0.542396,0.542396,0.999998,584,0.1750024933763817,16.0,2.9,0.1748653754648109,16.0,2.9,15.42,0.52,46,0.073843881119242,29.5,3.9,0.073843881119242,29.5,3.9,15.24,0.68,1.8437,1.8776,29.4855,0.0433,10.8738,2.8463,2.927,12.3946,0.0366,5.7922,0.16,0.0,,Z,10.0,amp
24028630,0.61511,1.230223,0.922666,2.000005,315,0.1896023531584805,1.4,0.9,0.4213856372559718,2.6,1.1,16.02,0.24,82,0.0731060868440779,3.2,1.5,0.2510744638431218,13.9,2.6,15.72,0.36,1.6257,1.6963,14.1703,0.0171,5.8281,0.8129,0.838,39.7772,0.0754,11.3189,0.12,0.66667,Z,,,
24050838,0.350489,0.350489,0.350489,1.0,252,0.2048553934031235,12.7,2.6,0.2048553934031235,12.7,2.6,15.39,0.49,84,0.1799378871369581,14.8,3.4,0.1799378871369581,14.8,3.4,15.45,0.31,2.8532,2.9209,14.7623,0.0233,6.8146,1.4266,1.4388,82.0008,0.0222,6.0103,0.18,0.0,,Z,10.0,amp
24056740,0.256758,0.128382,0.19257,0.500012,285,0.0970974061376276,1.6,1.2,0.97565495580815,13.9,3.8,15.48,0.38,52,0.1032023013657132,5.5,2.5,0.8991805315959339,55.8,7.7,15.26,0.31,3.8947,3.9286,29.5203,0.034,25.2553,0.2716,0.2823,93.3707,0.192,5.7016,0.07,0.66665,Z,,,
24192279,0.470259,1.358281,0.91427,2.888368,596,0.0371014261005872,5.1,1.6,0.7904985899227578,232.0,12.0,14.72,1.03,41,0.2759766727909464,275.6,15.1,0.2109725707088819,228.1,15.9,14.92,0.62,2.1265,2.1604,29.5203,0.0673,13.8718,2.1264,2.1874,16.419,0.0767,6.3149,0.41,0.97129,,Z,9.0,period
24257481,0.291239,0.291218,0.291228,0.999928,303,0.3161528142116903,43.1,5.7,0.4042946190424281,67.1,7.8,14.81,0.38,59,0.2521741173108857,22.7,5.2,0.2423883666568911,20.6,5.5,15.0,0.25,3.4336,3.4701,27.4048,0.018,10.5892,1.1446,1.1527,123.6858,0.058,8.0691,0.13,7e-05,Z,,,
24262387,0.697062,0.348532,0.522797,0.500001,338,0.0865099783175711,2.5,1.2,1.0671976861299195,27.3,5.9,15.4,0.41,59,0.060565990607528,1.5,1.4,0.3301868255492921,41.9,5.8,15.45,0.28,1.4346,1.4529,54.7495,0.0782,14.5219,1.0013,1.0042,348.4321,0.0209,0.0,0.13,0.66666,L,,,
24262890,0.60046,0.600462,0.600461,1.000003,329,0.082951741890492,1.0,0.8,0.077384611599324,1.0,0.8,16.25,0.61,65,0.0427311440136673,2.2,1.5,0.0429273606558558,2.2,1.5,16.23,0.5,1.6654,1.7019,27.3898,0.0576,13.9389,1.6654,1.6712,170.7942,0.0588,9.2616,0.11,0.0,Z,,,
2429249,0.158738,0.476227,0.317482,3.000082,485,0.090419102527229,2.5,1.2,0.2168793002071715,8.9,2.7,15.2,0.32,45,0.0634093736186197,3.8,1.8,0.069679817024779,3.6,2.0,15.1,0.33,6.2997,6.3336,29.5116,0.0134,36.3939,1.4323,1.4566,41.0425,0.0506,6.4684,0.01,1.00002,Z,,,
24367354,0.662627,0.331308,0.496968,0.499992,294,0.0639379139275661,0.9,1.0,1.0093952074210455,29.1,6.4,15.15,0.37,87,0.052640778080045,1.2,1.1,0.881243618128852,49.4,8.8,15.08,0.28,1.5091,1.5261,58.9275,0.1052,15.8111,1.0061,1.0092,319.4888,0.1449,24.5684,0.09,0.66668,Z,,,
24452136,0.482981,0.482988,0.482984,1.000014,284,0.132111609100575,18.5,2.5,0.1246011744052074,18.8,2.6,15.32,0.76,89,0.0725072013977299,60.7,3.3,0.0897454022570922,68.2,4.0,15.34,0.57,2.0705,2.1044,29.5203,0.1049,17.1045,2.0704,2.074,278.1641,0.0224,10.8105,0.19,1e-05,,Z,10.0,amp
24536095,0.324496,0.324449,0.324472,0.999855,268,0.1457732314245898,4.7,1.8,0.4255567706704077,17.4,3.8,15.4,0.42,182,0.3081275603482244,45.2,6.6,0.5830619716315043,58.7,8.4,15.46,0.31,3.0817,3.1156,29.529,0.0588,21.2338,3.0814,3.0855,248.4472,0.0108,12.6975,0.11,0.00014,,Z,6.0,period
24545304,0.723974,0.362091,0.543032,0.500144,271,0.1409645150366826,1.6,1.2,0.8409498456389469,8.9,3.1,15.68,0.38,86,0.1211985563871913,12.5,2.3,1.1613863559545954,44.5,8.8,15.79,0.28,1.3813,1.3982,58.9971,0.0778,11.6103,2.7627,2.8837,8.2621,0.0104,5.4017,0.1,0.66641,L,,,
24570600,0.603527,0.301756,0.452642,0.499988,264,0.114516316300807,0.7,0.8,1.141264687873519,6.3,3.1,16.12,0.38,179,0.067369494689528,1.5,1.1,1.569829160969124,32.6,8.0,16.18,0.27,1.6569,1.6739,59.0842,0.1056,17.5154,3.3139,3.3176,273.5978,0.0204,22.6096,0.11,0.66669,L,,,
2464031,0.592292,0.592293,0.592292,1.000002,336,0.0932876924972983,0.6,0.7,0.0932876924972983,0.6,0.7,16.39,0.6,136,0.0353651271931245,1.7,0.9,0.0357843744643917,1.8,1.0,16.37,0.47,1.6884,1.7167,35.2361,0.0691,8.1666,1.6884,1.6932,208.1165,0.0201,5.8812,0.13,0.0,L,,,
24642429,0.33863,0.677259,0.507944,1.999997,269,0.1419105428601985,1.0,0.8,0.6760062859311958,5.4,2.5,16.17,0.34,86,0.0785659060155605,1.4,1.1,0.5583367855451556,20.2,5.4,16.16,0.27,2.9531,2.9869,29.5814,0.0548,21.2174,1.0024,1.0206,55.2334,0.0787,7.9903,0.07,0.66667,Z,,,
24815579,0.282739,0.565475,0.424107,1.999989,534,0.19189972660761,2.8,1.7,1.0998346524892249,12.4,3.5,15.79,0.37,132,0.1342496953975155,5.7,2.6,1.0194669035475568,49.5,8.9,15.84,0.27,3.5368,3.5707,29.5247,0.0287,29.5343,1.7684,1.7789,95.057,0.0297,9.833,0.1,0.66666,,Z,7.0,period
24831238,0.350858,0.350859,0.350858,1.000003,456,0.0986107824828007,1.0,0.8,0.0986107824828007,1.0,0.8,15.86,0.37,66,0.075103127198114,2.5,1.6,0.0807826292647832,2.9,1.7,15.82,0.29,2.8502,2.884,29.5203,0.0521,24.848,0.95,0.9763,38.0011,0.0759,8.8061,0.08,0.0,Z,,,
24851183,0.335138,0.335142,0.33514,1.000012,493,0.1508173838849936,0.7,0.7,0.1555190768440944,0.7,0.8,16.49,0.38,67,0.0665603837452035,1.3,1.0,0.0717729455102899,1.2,1.1,16.5,0.27,2.9838,3.0177,29.5508,0.0386,26.6896,0.9946,1.0109,61.5385,0.1252,10.2286,0.11,1e-05,Z,,,
24870003,0.432427,0.432424,0.432426,0.999993,499,0.0944881960216232,2.4,1.3,0.0979755616660318,2.5,1.3,15.34,0.32,88,0.0536851423977604,2.3,1.2,0.0495546562054994,2.2,1.1,15.29,0.26,2.3125,2.3464,29.5639,0.0739,23.7563,2.3125,2.3161,278.94,0.0549,15.5565,0.06,1e-05,Z,,,
24911684,0.669209,0.669211,0.66921,1.000003,525,0.0511759022988344,4.8,1.7,0.0519178904988518,4.7,1.7,14.81,0.61,128,0.036452154424052,1.9,1.5,0.0374017013443369,1.8,1.5,14.69,0.53,1.4943,1.4999,177.6199,0.1385,20.3952,1.4943,1.5086,69.9545,0.0339,8.7025,0.08,0.0,L,,,
24945085,0.555696,0.555645,0.55567,0.999908,510,0.1004472347818852,32.7,3.6,0.1589609908373203,53.9,5.2,14.46,0.54,72,0.075820243770455,12.5,2.8,0.1248822177824188,18.1,3.8,14.4,0.49,1.7995,1.8024,355.2398,0.0872,18.0714,1.7997,1.805,187.4414,0.021,6.9374,0.05,9e-05,,Z,10.0,period
24984343,0.607431,0.607426,0.607428,0.999992,502,0.0994748437514484,0.9,0.8,0.0959694966789503,0.9,0.8,15.97,0.37,48,0.0463395257020057,0.8,0.9,0.0462487099535717,0.8,0.9,15.92,0.29,1.6463,1.6801,29.5727,0.0585,17.1734,1.6463,1.6502,257.4003,0.1445,11.9487,0.08,1e-05,Z,,,
25011715,0.811693,0.811696,0.811694,1.000004,321,0.0883132897577968,0.6,0.8,0.0847639279341955,0.6,0.8,15.89,0.33,48,0.0433983416666241,1.8,1.1,0.0377511749260841,1.8,0.9,15.65,0.36,1.232,1.2489,59.0145,0.0642,15.3392,1.232,1.2362,237.5297,0.0563,6.0689,0.03,0.0,Z,,,
25081026,0.618003,0.617971,0.617987,0.999948,470,0.1083350826798982,7.4,1.9,0.1180776963716719,9.1,2.1,15.11,0.46,109,0.0642335785434564,3.6,1.6,0.0687374602705446,4.5,1.8,15.09,0.37,1.6181,1.695,13.0031,0.1323,1.4537,1.6182,1.6219,270.2703,0.0701,13.3699,0.09,5e-05,Z,,,
25129324,0.170894,0.437677,0.304286,2.561102,295,0.1659798423239806,11.3,2.6,0.8180662873899419,35.8,6.1,15.33,0.45,59,0.0652538576309196,4.6,2.0,0.4182713049405512,102.9,11.1,15.09,0.46,5.8516,5.8854,29.5334,0.0054,18.7166,1.0199,1.0397,50.5945,0.0646,5.1732,0.01,0.87675,Z,,,
2595739,0.692085,0.256895,0.47449,0.37119,327,0.1920276177505475,4.8,2.0,0.7608485192583814,13.9,3.5,15.32,0.3,187,0.2721371756098198,5.4,2.8,0.5864202478781173,12.3,3.4,15.47,0.17,1.4449,1.4789,29.4551,0.0561,8.0121,3.8927,3.9392,21.4984,0.0031,10.8979,0.13,0.91717,,Z,7.0,period
2653935,0.149207,0.223809,0.186508,1.49999,428,0.3278911428885798,2.2,1.3,1.1773003088290028,3.7,1.8,16.37,0.23,41,0.0788233117367613,6.1,2.6,0.3768165744837504,17.0,4.7,16.24,0.53,6.7021,6.719,59.0319,0.0052,32.5715,1.0001,1.0448,22.3589,0.1118,4.5153,0.3,0.39999,,Z,8.0,period
