LINEAR id,Plinear,Pztf,Pmean,Pratio,NdataLINEAR,L_chi2dof,L_chi2dofR,Lmean_chi2dof,Lmean_chi2dofR,Lmmax,Lampl,NdataZTF,Zchi2dof,Zchi2dofR,Zmean_chi2dof,Zmean_chi2dofR,Zmmax,Zampl,MainPeakL,BlazhkoPeakL,BlazhkoPeriodL,BpowerRatioL,BsignificanceL,MainPeakZ,BlazhkoPeakZ,BlazhkoPeriodZ,BpowerRatioZ,BsignificanceZ,Ampl_diff,dP,IndicatorType,ChiType,BE_score,period_vs_amp
3992818,0.583474,0.583477,0.583476,1.000005,505,2.1,1.2,2.1,1.2,15.85,0.69,574,2.2,1.3,2.3,1.3,15.83,0.7,1.7139,1.7477,29.5683,0.0582,11.8444,1.7139,1.7194,180.9955,0.046,22.565,0.01,1e-05,,Z,8.0,period
4017030,0.464977,0.464975,0.464976,0.999996,341,7.0,2.1,6.9,2.2,15.08,0.63,148,5.4,2.0,6.1,1.8,14.43,1.54,2.1506,2.2233,13.7703,0.0526,11.3453,2.1507,2.2246,13.5236,0.02,14.7855,0.91,0.0,,,5.0,
4019844,0.492755,0.492752,0.492754,0.999994,329,2.4,1.2,2.4,1.2,15.72,1.09,151,13.8,3.2,24.5,3.3,15.58,1.51,2.0294,2.0383,112.2965,0.0647,8.0462,2.0294,2.0428,74.8223,0.0479,25.0492,0.42,1e-05,,,5.0,
4052762,0.722607,0.722606,0.722606,0.999999,252,3.7,2.0,3.7,2.0,15.3,0.59,363,6.3,2.1,6.3,2.1,15.3,0.52,1.3839,1.4202,27.5028,0.0604,5.6731,1.3839,1.3868,347.8261,0.0116,10.8401,0.07,0.0,,,5.0,
4101289,0.379225,0.37925,0.379238,1.000066,256,2.0,1.2,3.1,1.4,15.72,0.39,657,9.0,2.7,11.8,3.1,15.66,0.37,2.637,2.7048,14.7308,0.0266,8.732,2.6368,2.6416,209.205,0.002,9.3479,0.02,7e-05,,,5.0,
4136438,0.517298,0.517307,0.517302,1.000017,458,1.2,0.8,1.5,0.9,16.01,0.94,259,4.8,1.5,3.0,1.3,16.04,0.9,1.9331,1.936,352.1127,0.0933,14.5651,1.9331,1.9679,28.7068,0.0481,22.1334,0.04,2e-05,,,5.0,
4139829,0.584193,0.584189,0.584191,0.999993,464,1.2,1.0,1.2,0.9,16.14,0.75,123,5.0,1.6,4.8,1.7,16.13,1.04,1.7118,1.7146,356.5062,0.1574,15.9235,1.7118,1.7639,19.2012,0.011,6.8391,0.29,1e-05,,,5.0,
4171129,0.601867,0.601866,0.601867,0.999998,273,5.4,1.2,5.4,1.2,15.44,0.96,604,10.3,2.0,10.2,2.0,15.31,1.34,1.6615,1.7291,14.7929,0.0739,3.8374,1.6615,1.6664,204.918,0.0028,13.6505,0.38,0.0,,,5.0,
4182729,0.681458,0.681461,0.68146,1.000004,299,1.6,1.1,1.6,1.2,14.93,0.54,1384,4.0,1.2,3.9,1.2,14.95,0.75,1.4674,1.4722,211.8644,0.057,7.4245,1.4674,1.5353,14.746,0.0014,3.7609,0.21,0.0,L,,,
4224216,0.344391,0.344393,0.344392,1.000006,374,2.7,1.6,2.8,1.6,14.57,0.35,352,2.8,1.5,2.8,1.5,14.53,0.33,2.9037,2.9376,29.4724,0.0294,17.5391,2.9037,2.9091,182.6484,0.0313,28.0827,0.02,1e-05,,Z,8.0,period
4229566,0.596066,0.596055,0.59606,0.999982,402,4.0,1.5,4.5,1.6,15.52,0.59,83,8.8,1.5,11.3,1.7,15.55,0.89,1.6777,1.7391,16.2813,0.0301,8.2154,1.6777,1.6939,61.8429,0.0397,11.6793,0.3,2e-05,,,5.0,
4234952,0.566338,0.566348,0.566343,1.000018,461,1.5,0.9,1.6,0.9,16.34,0.59,179,27.3,3.6,28.9,4.0,16.37,0.77,1.7657,1.7995,29.5727,0.0771,12.5348,1.7657,1.7712,180.1802,0.012,13.6865,0.18,2e-05,,,5.0,
4282396,0.392234,0.392238,0.392236,1.00001,311,11.6,2.4,11.9,2.6,15.25,0.51,885,47.1,5.9,47.3,5.9,15.34,0.54,2.5495,2.5833,29.5465,0.064,13.6785,2.5495,2.555,181.1594,0.0014,13.4329,0.03,1e-05,,,5.0,
4310768,0.496598,0.49659,0.496594,0.999984,482,11.7,2.3,13.9,2.2,14.36,0.82,213,28.2,3.3,35.0,3.8,14.34,1.06,2.0137,2.0476,29.5334,0.0558,17.4656,2.0137,2.0192,181.653,0.0587,29.4096,0.24,2e-05,,,5.0,
4320492,0.361005,0.360942,0.360974,0.999825,480,15.1,3.7,60.7,8.5,14.44,0.26,290,11.2,1.8,59.3,7.9,14.41,0.29,2.77,2.8039,29.5116,0.0479,22.7361,2.7705,2.7761,180.9955,0.0204,18.423,0.03,0.00017,,,5.0,
4325364,0.582085,0.582104,0.582094,1.000033,493,2.1,1.0,3.1,1.1,15.17,0.65,46,2.8,1.5,2.2,1.3,15.16,0.51,1.718,1.7519,29.4942,0.0559,11.0474,1.7179,1.7495,31.6406,0.0394,4.4669,0.14,3e-05,,Z,11.0,period
4327168,0.330944,0.330937,0.33094,0.999979,482,1.4,1.1,1.8,1.2,15.62,0.39,182,11.3,2.8,14.0,3.0,15.62,0.56,3.0217,3.0555,29.5116,0.0684,24.8728,3.0217,3.0299,121.8769,0.0161,32.6421,0.17,2e-05,,,5.0,
4329665,0.585846,0.585847,0.585846,1.000002,448,1.7,1.0,1.7,1.0,16.44,0.59,183,24.1,3.3,24.3,3.2,16.52,0.84,1.7069,1.7408,29.4942,0.0646,13.4789,1.7069,1.7661,16.9076,0.0235,15.1119,0.25,0.0,,,5.0,
4354965,0.645213,0.645228,0.64522,1.000023,376,1.1,0.9,1.2,0.9,15.89,0.72,155,6.9,1.8,11.9,1.9,15.88,0.97,1.5499,1.5813,31.8624,0.0667,9.2697,1.5498,1.5776,35.9777,0.0109,8.9809,0.25,2e-05,,,5.0,
4359545,0.514304,0.514305,0.514304,1.000002,278,19.8,2.9,19.8,2.9,15.32,0.69,773,77.5,7.8,77.6,7.9,15.28,0.93,1.9444,2.0028,17.1086,0.0432,4.3282,1.9444,1.9736,34.2524,0.014,24.0481,0.24,0.0,,,5.0,
4363105,0.479825,0.479822,0.479824,0.999994,255,2.2,1.0,2.2,1.0,15.72,1.12,726,8.4,2.1,10.5,2.2,15.55,1.5,2.0841,2.1248,24.5761,0.1005,11.2884,2.0841,2.1248,24.5549,0.0233,29.0241,0.38,1e-05,,,5.0,
4367166,0.585748,0.585753,0.585751,1.000009,382,0.6,0.8,0.6,0.7,16.43,0.59,148,4.1,0.9,4.2,0.8,16.44,0.88,1.7072,1.7411,29.5508,0.0512,11.0337,1.7072,1.712,210.5263,0.0148,12.1522,0.29,1e-05,,,5.0,
4383859,0.548392,0.548396,0.548394,1.000007,251,1.1,1.2,1.1,1.1,16.26,0.79,489,10.8,2.0,11.3,2.0,16.19,1.08,1.8235,1.8942,14.1383,0.0582,7.1348,1.8235,1.8832,16.7406,0.0036,11.8086,0.29,1e-05,,,5.0,
4520420,0.54211,0.542115,0.542112,1.000009,566,1.0,0.8,0.9,0.8,16.02,0.96,318,5.4,1.4,6.1,1.6,16.0,0.94,1.8446,1.9237,12.6478,0.0591,10.582,1.8446,1.9237,12.6526,0.0511,11.9719,0.02,1e-05,,,5.0,
4536644,0.737996,0.737997,0.737996,1.000001,425,10.6,1.9,10.6,1.9,14.66,0.64,269,8.2,1.3,8.2,1.4,14.67,0.61,1.355,1.3889,29.5116,0.1019,16.0639,1.355,1.3605,182.1494,0.0442,19.6834,0.03,0.0,,,5.0,
4544582,0.581309,0.581318,0.581314,1.000015,417,24.7,1.8,25.2,1.7,13.99,0.89,282,6.0,1.8,6.2,1.8,13.87,0.99,1.7203,1.7542,29.4724,0.0864,15.9996,1.7202,1.7257,181.653,0.0169,11.0719,0.1,2e-05,,,5.0,
4545362,0.52132,0.521322,0.521321,1.000004,483,1.3,1.0,1.4,1.0,15.92,0.96,279,6.7,1.6,7.5,1.6,15.95,0.87,1.9182,1.952,29.634,0.0608,13.004,1.9182,2.0028,11.8196,0.0357,30.5845,0.09,0.0,,,5.0,
4546177,0.536335,0.536311,0.536323,0.999955,255,20.2,3.3,22.8,3.3,15.09,0.76,182,80.0,5.4,102.4,5.8,15.04,1.04,1.8645,1.9337,14.4592,0.1093,8.5173,1.8646,1.9336,14.4812,0.0181,11.3299,0.28,4e-05,,,5.0,
4547090,0.612285,0.612341,0.612313,1.000091,511,5.5,1.1,29.5,2.8,14.94,0.9,279,7.5,2.3,49.4,4.5,14.94,0.8,1.6332,1.6671,29.5116,0.0977,15.5603,1.6331,1.6386,182.1494,0.0455,18.4388,0.1,9e-05,,,5.0,
4551971,0.532348,0.532366,0.532357,1.000034,291,1.9,1.1,3.2,1.2,15.4,0.98,582,53.4,3.7,77.8,4.1,15.3,1.24,1.8785,1.9406,16.1005,0.0805,6.6127,1.8784,1.9406,16.0862,0.0133,17.5356,0.26,3e-05,,,5.0,
4586691,0.621459,0.621446,0.621452,0.999979,582,5.7,2.0,6.1,2.0,15.24,0.42,809,18.1,3.4,17.9,3.5,15.19,0.44,1.6091,1.6431,29.4681,0.0228,10.1345,1.6092,1.612,346.0208,0.0599,5.4645,0.02,2e-05,,,5.0,
4598268,0.589067,0.589068,0.589068,1.000002,656,1.7,1.0,1.7,1.0,15.65,0.61,817,5.4,1.7,5.4,1.7,15.58,0.61,1.6976,1.7315,29.5072,0.0237,15.9454,1.6976,1.7005,343.0532,0.0309,20.101,0.0,0.0,,,5.0,
4600749,0.513403,0.51341,0.513407,1.000014,576,2.4,1.2,2.2,1.3,15.39,1.0,818,6.5,1.5,10.0,1.6,15.38,0.96,1.9478,1.9661,54.6299,0.0494,4.8896,1.9478,1.9507,337.2681,0.0166,15.3071,0.04,1e-05,,,5.0,
4778367,0.578924,0.578931,0.578928,1.000012,285,1.0,0.9,1.1,1.0,15.66,0.78,862,5.3,1.6,5.9,1.7,15.61,0.75,1.7273,1.7301,357.1429,0.0606,8.8643,1.7273,1.741,73.0194,0.0035,13.3069,0.03,1e-05,,,5.0,
4804945,0.556172,0.556217,0.556194,1.000081,279,12.5,2.5,13.0,2.8,15.49,0.58,889,100.5,7.8,101.2,7.4,15.47,0.56,1.798,1.8683,14.2268,0.0349,6.1948,1.7979,1.8017,258.3979,0.0033,11.3557,0.02,8e-05,,,5.0,
4815083,0.662971,0.662968,0.66297,0.999995,274,1.7,1.3,1.7,1.3,15.71,0.56,584,8.2,2.2,8.4,2.2,15.87,0.71,1.5084,1.5225,70.922,0.0412,6.3049,1.5084,1.5121,265.9574,0.0103,9.8279,0.15,0.0,,,5.0,
4912051,0.571577,0.571435,0.571506,0.999752,638,9.4,2.1,24.7,2.9,15.61,0.63,311,133.5,8.2,193.3,10.5,15.75,0.7,1.7495,1.7835,29.4855,0.0387,11.1132,1.75,1.7528,356.5062,0.009,14.0683,0.07,0.00025,,,5.0,
5037484,0.622999,0.622996,0.622998,0.999995,376,3.2,1.4,3.1,1.4,15.04,0.89,47,1.3,1.1,1.3,1.0,15.11,0.74,1.6051,1.6405,28.3046,0.0461,8.5066,1.6051,1.6237,53.8938,0.0586,6.9242,0.15,0.0,Z,,,
5088156,0.469233,0.469238,0.469236,1.000011,298,2.3,1.4,2.4,1.4,15.22,1.13,891,8.3,1.8,8.3,1.9,15.23,1.05,2.1311,2.1953,15.5885,0.0623,12.3797,2.1311,2.1953,15.58,0.0153,21.7194,0.08,1e-05,,,5.0,
5148766,0.570207,0.570207,0.570207,1.0,253,1.2,1.1,1.2,1.1,15.17,0.8,1123,5.4,1.4,5.4,1.4,15.17,1.1,1.7537,1.824,14.2268,0.069,5.4566,1.7538,1.8368,12.0467,0.0012,3.2851,0.3,0.0,,,5.0,
5185192,0.564311,0.564313,0.564312,1.000004,541,3.3,1.4,3.4,1.4,14.35,0.73,45,2.9,1.3,2.8,1.4,14.33,0.61,1.7721,1.8059,29.5203,0.0579,14.3569,1.7721,1.7766,218.8184,0.0422,5.0484,0.12,0.0,,L,6.0,amp
5207635,0.650432,0.650435,0.650434,1.000005,713,1.8,1.2,1.7,1.1,15.36,0.68,666,2.0,1.2,1.9,1.1,15.35,0.66,1.5374,1.5713,29.5203,0.0603,9.0369,1.5374,1.5403,345.4231,0.1026,5.8997,0.02,0.0,,Z,8.0,period
5244248,0.530611,0.530617,0.530614,1.000011,362,0.9,0.9,1.4,0.9,15.21,0.88,255,6.5,1.6,6.3,1.6,15.07,1.18,1.8846,1.9437,16.9276,0.084,15.1024,1.8846,1.9437,16.9262,0.0104,13.2771,0.3,1e-05,,,5.0,
5253415,0.622768,0.622778,0.622773,1.000016,586,2.3,1.2,2.3,1.2,16.12,0.49,308,4.5,1.7,5.4,1.9,16.23,0.7,1.6057,1.6396,29.5334,0.0418,10.5768,1.6057,1.6086,350.8772,0.0219,19.106,0.21,2e-05,,,5.0,
5272753,0.485827,0.485831,0.485829,1.000008,601,1.5,0.9,1.5,1.0,15.43,1.09,801,7.2,1.6,7.5,1.7,15.4,1.03,2.0583,2.0861,35.9777,0.0533,14.7049,2.0583,2.0613,337.8378,0.0397,14.6723,0.06,1e-05,L,,,
5308380,0.609172,0.609169,0.609171,0.999995,487,1.6,1.1,1.6,1.2,16.03,0.69,328,5.5,1.4,4.0,1.3,16.13,1.07,1.6416,1.6755,29.5116,0.0514,12.0085,1.6416,1.6806,25.6476,0.0068,12.8368,0.38,0.0,,,5.0,
5308437,0.46268,0.462679,0.46268,0.999998,365,88.0,3.7,88.0,3.7,14.07,0.92,634,16.6,2.5,16.7,2.5,13.86,1.08,2.1613,2.2406,12.6119,0.0695,15.6799,2.1613,2.2407,12.6056,0.0168,13.7483,0.16,0.0,,,5.0,
5374444,0.361871,0.361869,0.36187,0.999994,329,3.0,1.5,3.0,1.5,15.99,0.35,840,26.6,4.8,26.7,4.9,15.97,0.34,2.7634,2.8339,14.1804,0.0197,9.7332,2.7634,2.7665,331.1258,0.0089,15.7925,0.01,1e-05,,,5.0,
5390545,0.508941,0.508945,0.508943,1.000008,329,0.8,0.8,0.8,0.8,15.84,1.04,389,8.6,1.9,9.7,2.1,15.7,1.39,1.9649,1.9838,52.8402,0.0322,6.616,1.9648,1.9838,52.7287,0.0171,20.6462,0.35,1e-05,,,5.0,
5398864,0.554214,0.554217,0.554216,1.000005,306,1.9,1.2,1.9,1.2,15.65,0.96,895,4.1,1.5,4.4,1.5,15.63,0.94,1.8044,1.8705,15.1217,0.0566,6.2162,1.8043,1.8705,15.1217,0.0093,17.5922,0.02,1e-05,,,5.0,
5409348,0.345083,0.345082,0.345082,0.999997,317,1.9,1.1,1.9,1.1,15.93,0.32,895,2.0,1.3,2.0,1.3,15.88,0.34,2.8979,2.9684,14.1824,0.02,14.62,2.8979,2.9115,73.2869,0.0028,14.9427,0.02,0.0,,Z,8.0,period
5416042,0.792183,0.792183,0.792183,1.0,310,1.9,1.1,1.9,1.1,15.8,0.44,896,2.4,1.3,2.4,1.3,15.76,0.44,1.2623,1.2997,26.738,0.0592,10.0662,1.2623,1.276,73.046,0.0081,13.1074,0.0,0.0,,Z,8.0,period
5421989,0.53451,0.534527,0.534518,1.000032,288,0.8,0.8,0.9,0.8,16.38,0.76,2670,13.5,2.5,18.9,2.4,16.21,0.85,1.8709,1.9414,14.1884,0.0538,8.7567,1.8708,1.9368,15.1561,0.0186,17.6914,0.09,3e-05,,,5.0,
5514063,0.400352,0.400347,0.40035,0.999988,270,2.1,1.3,2.1,1.3,16.26,0.36,412,12.8,3.0,13.0,3.0,16.23,0.37,2.4978,2.5464,20.574,0.0278,10.5904,2.4978,2.5008,338.4095,0.0217,13.7857,0.01,1e-05,,,5.0,
5530643,0.490349,0.490334,0.490342,0.999969,545,1.8,0.9,2.8,1.0,15.71,1.24,658,14.7,2.2,28.6,2.1,15.74,0.98,2.0394,2.0733,29.4768,0.1302,18.253,2.0394,2.0424,339.5586,0.042,11.1214,0.26,3e-05,,,5.0,
5592590,0.346945,0.34698,0.346962,1.000101,603,2.3,1.2,12.7,3.5,15.23,0.35,48,2.0,1.1,3.4,1.8,15.21,0.29,2.8823,2.9162,29.529,0.0308,23.2322,2.882,2.9438,16.1799,0.0338,7.146,0.06,0.0001,,Z,13.0,period
5646132,0.298055,0.298058,0.298056,1.00001,401,8.7,1.9,8.9,1.8,14.45,0.39,641,2.6,1.4,3.5,1.6,14.4,0.41,3.3551,3.389,29.5203,0.0134,18.7592,3.3551,3.3634,120.4819,0.0078,19.2565,0.02,1e-05,,,5.0,
5692103,0.583147,0.583149,0.583148,1.000003,375,3.2,1.2,3.3,1.2,15.43,1.04,884,23.7,3.4,23.3,3.4,15.52,0.83,1.7148,1.7176,357.7818,0.0888,6.4057,1.7148,1.7232,119.3317,0.0085,15.1424,0.21,0.0,,,5.0,
5768501,0.601863,0.601858,0.60186,0.999992,317,2.4,1.3,2.6,1.3,15.16,0.77,876,5.6,1.5,6.4,1.6,15.14,0.78,1.6615,1.7321,14.1733,0.0443,5.3802,1.6615,1.6697,122.9256,0.0043,10.5419,0.01,1e-05,,,5.0,
5895287,0.539169,0.539184,0.539176,1.000028,522,5.2,1.7,6.4,1.8,15.53,0.75,711,26.4,2.7,28.5,2.7,15.5,0.74,1.8547,1.8887,29.4594,0.0689,14.0426,1.8547,1.8575,348.4321,0.0455,9.9493,0.01,3e-05,,,5.0,
5931160,0.6647,0.664708,0.664704,1.000012,587,0.9,0.8,0.9,0.8,15.17,0.35,658,1.3,1.1,1.3,1.1,15.11,0.33,1.5044,1.5383,29.5421,0.0822,14.5345,1.5044,1.5078,293.6858,0.1278,7.5407,0.02,1e-05,Z,,,
5949224,0.535226,0.535229,0.535228,1.000006,571,5.4,1.5,5.5,1.5,15.73,0.76,233,21.0,2.5,21.2,2.7,15.64,1.17,1.8684,1.9022,29.5334,0.036,12.4848,1.8684,1.9328,15.5087,0.0125,8.8313,0.41,1e-05,,,5.0,
5969557,0.301446,0.301635,0.30154,1.000627,398,3.2,1.6,4.6,2.3,16.33,0.33,47,0.9,1.0,19.5,4.0,16.35,0.28,3.3173,3.3525,28.4616,0.0068,14.3638,3.3153,3.3929,12.8808,0.026,7.2597,0.05,0.00063,,L,7.0,period
5974119,0.366063,0.366057,0.36606,0.999984,604,1.1,1.0,1.1,1.0,16.42,0.35,228,24.8,4.1,25.4,4.2,16.39,0.5,2.7318,2.7656,29.5552,0.033,22.2314,2.7318,2.8254,10.682,0.0031,9.7863,0.15,2e-05,,,5.0,
5977769,0.555959,0.555952,0.555956,0.999987,359,1.7,1.1,1.8,1.1,16.04,0.82,795,22.1,3.2,26.3,3.2,16.03,0.94,1.7987,1.8325,29.5814,0.0352,10.251,1.7987,1.8016,349.0401,0.1265,4.4195,0.12,1e-05,,,5.0,
5978478,0.476748,0.476747,0.476748,0.999998,619,3.4,1.3,3.4,1.3,15.39,1.11,210,10.5,2.3,11.5,2.4,15.27,1.49,2.0975,2.1449,21.0948,0.0495,24.7989,2.0975,2.145,21.0948,0.0174,15.6587,0.38,0.0,,,5.0,
6022777,0.495745,0.495724,0.495734,0.999958,572,8.2,1.6,16.9,1.6,15.19,1.01,328,44.3,4.2,78.7,4.2,15.16,1.34,2.0172,2.0244,138.6963,0.0572,13.0042,2.0173,2.0245,138.6001,0.0202,24.102,0.33,4e-05,,,5.0,
6027467,0.647894,0.647897,0.647896,1.000005,575,6.6,1.6,6.6,1.6,15.27,0.41,656,2.0,1.4,2.0,1.3,15.31,0.32,1.5435,1.5802,27.2517,0.0263,7.9672,1.5435,1.5517,120.7729,0.0204,14.7081,0.09,0.0,,,5.0,
6095278,0.493218,0.49322,0.493219,1.000004,305,4.5,1.6,4.7,1.6,15.21,1.11,163,8.5,2.1,7.8,1.9,15.05,1.41,2.0275,2.0522,40.4776,0.0859,12.9585,2.0275,2.0491,46.2749,0.0213,9.2594,0.3,0.0,,,5.0,
6153728,0.278054,0.278052,0.278053,0.999993,259,1.8,1.3,1.9,1.2,15.48,0.32,736,2.8,1.5,2.9,1.7,15.46,0.28,3.5964,3.667,14.1623,0.0241,14.1653,3.5965,3.6101,73.1797,0.0018,16.0359,0.04,1e-05,,Z,8.0,period
6248770,0.486017,0.486023,0.48602,1.000012,516,11.0,2.0,11.5,1.9,15.16,0.88,228,80.4,3.7,86.3,4.0,15.05,1.22,2.0575,2.0941,27.356,0.0505,13.9266,2.0575,2.0849,36.5631,0.0065,11.5118,0.34,1e-05,,,5.0,
6266717,0.591495,0.59149,0.591492,0.999992,541,2.5,1.2,2.8,1.2,15.01,0.67,228,2.7,1.4,2.5,1.2,15.12,0.9,1.6906,1.7245,29.4898,0.0972,15.9568,1.6906,1.7015,91.9118,0.0076,13.5662,0.23,1e-05,,Z,10.0,amp
6429965,0.532698,0.532696,0.532697,0.999996,346,4.2,1.4,3.8,1.4,14.78,0.93,103,3.6,1.6,3.5,1.6,14.85,0.8,1.8772,1.94,15.9426,0.0957,10.1868,1.8772,1.94,15.9286,0.0529,8.2346,0.13,0.0,,,5.0,
6570390,0.559633,0.559644,0.559638,1.00002,281,2.0,1.1,1.9,1.1,15.79,0.68,610,2.7,1.2,5.6,1.3,15.78,1.0,1.7869,1.8575,14.1643,0.0372,5.4261,1.7868,1.7923,182.8154,0.0031,11.6965,0.32,2e-05,,Z,10.0,amp
6582265,0.691751,0.691749,0.69175,0.999997,282,12.4,2.9,12.5,3.0,14.45,0.56,214,18.1,3.7,17.9,3.6,14.57,0.73,1.4456,1.4796,29.4594,0.0668,7.4612,1.4456,1.4566,91.4077,0.008,10.1171,0.17,0.0,,,5.0,
6649325,0.603153,0.603158,0.603156,1.000008,507,2.0,1.1,1.3,1.0,14.89,0.81,220,4.1,1.6,4.9,1.6,14.87,1.13,1.658,1.6918,29.5552,0.0535,13.5933,1.6579,1.6634,182.6484,0.0099,10.2276,0.32,1e-05,,,5.0,
6651516,0.308488,0.308496,0.308492,1.000026,426,2.1,1.3,3.5,1.7,15.25,0.36,448,60.9,5.8,64.2,5.2,15.25,0.48,3.2416,3.2755,29.4724,0.0439,26.5685,3.2415,3.3595,8.4767,0.0031,12.7208,0.12,3e-05,,,5.0,
6655187,0.60656,0.606564,0.606562,1.000007,487,2.2,1.3,2.2,1.3,14.98,0.48,221,2.3,1.0,2.0,1.0,15.01,0.7,1.6486,1.6825,29.5116,0.0493,14.5814,1.6486,1.6771,35.1309,0.0074,11.2502,0.22,1e-05,,Z,10.0,amp
6665721,0.643318,0.643325,0.643322,1.000011,536,1.3,1.0,1.3,1.0,16.19,0.46,44,3.6,1.7,3.8,1.6,16.16,0.45,1.5544,1.5883,29.5159,0.0563,13.0861,1.5544,1.5669,79.968,0.1235,5.372,0.01,1e-05,Z,,,
6701509,0.558927,0.558928,0.558928,1.000002,537,1.4,1.0,1.4,1.0,14.95,0.82,603,4.7,1.6,4.7,1.6,14.9,0.8,1.7891,1.823,29.5159,0.0491,14.2602,1.7891,1.7921,337.8378,0.0439,11.7818,0.02,0.0,,,5.0,
6701688,0.650411,0.65042,0.650416,1.000014,618,7.8,2.0,8.0,2.0,14.46,0.34,604,3.9,1.7,4.2,1.8,14.39,0.35,1.5375,1.5713,29.5465,0.0725,12.1783,1.5375,1.5458,120.5546,0.0481,9.9754,0.01,1e-05,,,5.0,
6711303,0.416364,0.416366,0.416365,1.000005,620,4.4,1.6,4.4,1.7,15.91,0.36,598,34.4,6.2,34.4,6.1,15.88,0.33,2.4017,2.4384,27.2926,0.0258,14.5172,2.4017,2.4047,338.9831,0.0258,15.0655,0.03,0.0,,,5.0,
6726468,0.508603,0.508606,0.508604,1.000006,610,5.4,1.3,5.4,1.3,15.91,1.15,605,8.5,2.5,8.4,2.4,15.88,1.1,1.9662,1.9844,54.7345,0.0719,20.4028,1.9662,1.9845,54.6597,0.1006,11.7221,0.05,1e-05,,,5.0,
6747445,0.455022,0.455021,0.455021,0.999998,613,4.5,1.4,5.3,1.4,14.74,1.17,788,14.8,2.0,14.8,2.0,14.68,1.12,2.1977,2.2316,29.4942,0.0536,12.4583,2.1977,2.2006,346.0208,0.0225,13.0489,0.05,0.0,,,5.0,
6748413,0.320907,0.320908,0.320908,1.000003,567,3.5,1.3,3.5,1.3,15.77,0.45,240,3.4,1.6,3.4,1.6,15.78,0.58,3.1162,3.15,29.5377,0.0273,27.2448,3.1162,3.1715,18.075,0.0082,23.4875,0.13,0.0,,L,6.0,amp
6793815,0.519448,0.51945,0.519449,1.000004,379,2.0,1.0,2.0,1.0,16.39,0.7,777,17.5,2.9,17.5,2.9,16.44,0.61,1.9251,1.9654,24.8478,0.0404,6.471,1.9251,2.0029,12.8617,0.0808,65.6496,0.09,0.0,,,5.0,
6819457,0.436282,0.436265,0.436274,0.999961,325,32.5,3.6,39.8,3.9,15.03,0.95,1358,121.2,9.6,136.2,10.4,15.11,0.79,2.2921,2.295,346.0208,0.0669,9.4986,2.2922,2.3005,120.048,0.0205,11.7902,0.16,4e-05,,,5.0,
6831710,0.555005,0.555003,0.555004,0.999996,310,1.9,1.2,1.9,1.2,15.51,0.79,341,4.3,1.7,4.2,1.6,15.43,1.13,1.8018,1.8821,12.4502,0.0708,4.8474,1.8018,1.8127,91.954,0.0035,10.7927,0.34,0.0,,,5.0,
6834724,0.384743,0.384748,0.384745,1.000013,299,2.0,1.1,2.1,1.2,15.42,0.42,790,2.5,1.5,3.8,1.7,15.38,0.42,2.5991,2.6697,14.1814,0.0251,10.7755,2.5991,2.6074,121.0654,0.0316,16.5777,0.0,1e-05,,Z,8.0,period
6837232,0.553226,0.553223,0.553224,0.999995,339,9.4,2.2,8.7,2.1,14.4,0.82,445,5.8,2.0,5.8,2.0,14.31,0.87,1.8076,1.8105,344.2341,0.0693,9.1164,1.8076,1.8601,19.0531,0.0432,5.609,0.05,1e-05,,,5.0,
6883239,0.563711,0.563712,0.563711,1.000002,305,15.1,2.9,15.1,2.9,14.35,0.79,66,10.6,2.5,10.6,2.5,14.45,0.56,1.774,1.8444,14.1935,0.0929,7.2619,1.774,1.7769,336.7003,0.0472,10.2268,0.23,0.0,,,5.0,
6919278,0.61567,0.615678,0.615674,1.000013,268,4.7,1.1,4.8,1.2,14.66,0.42,733,2.3,1.2,2.5,1.3,14.56,0.48,1.6242,1.692,14.7591,0.0863,7.4684,1.6242,1.6893,15.3574,0.0042,11.4173,0.06,1e-05,,,5.0,
6934885,0.483042,0.483046,0.483044,1.000008,274,1.5,1.1,1.5,1.1,15.52,0.84,562,10.6,2.3,10.7,2.3,15.48,1.44,2.0702,2.1379,14.7831,0.0787,9.9622,2.0702,2.1039,29.6296,0.0101,24.8509,0.6,1e-05,,,5.0,
6960146,0.629771,0.62977,0.62977,0.999998,476,5.0,1.6,5.1,1.6,14.75,0.39,242,3.9,1.6,3.9,1.6,14.92,0.5,1.5879,1.6218,29.5159,0.0612,10.2204,1.5879,1.5988,91.1993,0.0082,11.3965,0.11,0.0,,,5.0,
6967017,0.529691,0.529677,0.529684,0.999974,323,13.3,2.3,15.2,2.3,14.63,0.63,231,70.6,6.9,79.5,7.1,14.57,0.96,1.8879,1.9218,29.4724,0.0791,14.2362,1.8879,1.9467,17.0111,0.0095,13.6909,0.33,3e-05,,,5.0,
7024251,0.623117,0.62309,0.623104,0.999957,524,1.0,0.8,3.5,1.2,15.53,1.04,463,6.2,1.9,30.8,2.8,15.45,1.3,1.6048,1.6388,29.4681,0.0914,12.8712,1.6049,1.6158,92.1659,0.0045,10.462,0.26,4e-05,,,5.0,
7048826,0.317781,0.31779,0.317786,1.000028,535,4.0,1.4,8.0,1.9,14.93,0.5,597,55.3,5.9,62.3,4.9,14.93,0.46,3.1468,3.1807,29.4942,0.0464,26.9053,3.1467,3.1497,338.4095,0.0254,16.6105,0.04,3e-05,,,5.0,
